Food product,Land use change,Animal Feed,Farm,Processing,Transport,Packging,Retail,Total_emissions,Eutrophying emissions per 1000kcal (gPO₄eq per 1000kcal),Eutrophying emissions per kilogram (gPO₄eq per kilogram),Eutrophying emissions per 100g protein (gPO₄eq per 100 grams protein),Freshwater withdrawals per 1000kcal (liters per 1000kcal),Freshwater withdrawals per 100g protein (liters per 100g protein),Freshwater withdrawals per kilogram (liters per kilogram),Greenhouse gas emissions per 1000kcal (kgCO₂eq per 1000kcal),Greenhouse gas emissions per 100g protein (kgCO₂eq per 100g protein),Land use per 1000kcal (m² per 1000kcal),Land use per kilogram (m² per kilogram),Land use per 100g protein (m² per 100g protein),Scarcity-weighted water use per kilogram (liters per kilogram),Scarcity-weighted water use per 100g protein (liters per 100g protein),Scarcity-weighted water use per 1000kcal (liters per 1000 kilocalories),Unnamed: 0,Country,Production (tonnes),Emissions_per_tonne
Potatoes,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.3,4.75,3.48,20.47,80.74,347.65,59.1,0.63,2.71,1.2,0.88,5.18,2754.2,16201.18,3762.57,389.0,Ireland,187.75,56.324999999999996
Potatoes,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.3,4.75,3.48,20.47,80.74,347.65,59.1,0.63,2.71,1.2,0.88,5.18,2754.2,16201.18,3762.57,390.0,Italy,11756323.17,3526896.951
Potatoes,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.3,4.75,3.48,20.47,80.74,347.65,59.1,0.63,2.71,1.2,0.88,5.18,2754.2,16201.18,3762.57,391.0,Latvia,8076176.75,2422853.025
Potatoes,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.3,4.75,3.48,20.47,80.74,347.65,59.1,0.63,2.71,1.2,0.88,5.18,2754.2,16201.18,3762.57,392.0,Lithuania,39164.76,11749.428
Potatoes,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.3,4.75,3.48,20.47,80.74,347.65,59.1,0.63,2.71,1.2,0.88,5.18,2754.2,16201.18,3762.57,393.0,Luxembourg,2638.68,791.6039999999999
Potatoes,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.3,4.75,3.48,20.47,80.74,347.65,59.1,0.63,2.71,1.2,0.88,5.18,2754.2,16201.18,3762.57,394.0,Malta,1793695.3,538108.59
Potatoes,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.3,4.75,3.48,20.47,80.74,347.65,59.1,0.63,2.71,1.2,0.88,5.18,2754.2,16201.18,3762.57,395.0,Montenegro,253193.12,75957.936
Potatoes,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.3,4.75,3.48,20.47,80.74,347.65,59.1,0.63,2.71,1.2,0.88,5.18,2754.2,16201.18,3762.57,396.0,Netherlands,10642461.45,3192738.4349999996
Potatoes,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.3,4.75,3.48,20.47,80.74,347.65,59.1,0.63,2.71,1.2,0.88,5.18,2754.2,16201.18,3762.57,397.0,North Macedonia,20670.59,6201.177
Potatoes,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.3,4.75,3.48,20.47,80.74,347.65,59.1,0.63,2.71,1.2,0.88,5.18,2754.2,16201.18,3762.57,398.0,Poland,152.5,45.75
Potatoes,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.3,4.75,3.48,20.47,80.74,347.65,59.1,0.63,2.71,1.2,0.88,5.18,2754.2,16201.18,3762.57,399.0,Portugal,2221.09,666.327
Potatoes,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.3,4.75,3.48,20.47,80.74,347.65,59.1,0.63,2.71,1.2,0.88,5.18,2754.2,16201.18,3762.57,400.0,Romania,113273.82,33982.146
Potatoes,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.3,4.75,3.48,20.47,80.74,347.65,59.1,0.63,2.71,1.2,0.88,5.18,2754.2,16201.18,3762.57,401.0,Serbia,1351018.58,405305.574
Potatoes,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.3,4.75,3.48,20.47,80.74,347.65,59.1,0.63,2.71,1.2,0.88,5.18,2754.2,16201.18,3762.57,402.0,Slovakia,16124703.18,4837410.954
Potatoes,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.3,4.75,3.48,20.47,80.74,347.65,59.1,0.63,2.71,1.2,0.88,5.18,2754.2,16201.18,3762.57,403.0,Slovenia,9373451.91,2812035.573
Potatoes,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.3,4.75,3.48,20.47,80.74,347.65,59.1,0.63,2.71,1.2,0.88,5.18,2754.2,16201.18,3762.57,404.0,Spain,3155000.0,946500.0
Potatoes,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.3,4.75,3.48,20.47,80.74,347.65,59.1,0.63,2.71,1.2,0.88,5.18,2754.2,16201.18,3762.57,405.0,Sweden,1637.75,491.325
Potatoes,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.3,4.75,3.48,20.47,80.74,347.65,59.1,0.63,2.71,1.2,0.88,5.18,2754.2,16201.18,3762.57,406.0,Switzerland,5985663.0,1795698.9
Potatoes,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.3,4.75,3.48,20.47,80.74,347.65,59.1,0.63,2.71,1.2,0.88,5.18,2754.2,16201.18,3762.57,407.0,Ukraine,299264079.09,89779223.72699998
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,612.0,Albania,12140.84,74059.124
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,613.0,Austria,96785.59,590392.0989999999
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,614.0,Belarus,3005.18,18331.597999999998
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,615.0,Belgium,11102.41,67724.701
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,616.0,Bosnia and Herzegovina,20298.91,123823.351
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,617.0,Bulgaria,8558403.05,52206258.605000004
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,618.0,Croatia,51.2,312.32
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,619.0,Czechia,87193.86,531882.546
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,620.0,Denmark,57078.41,348178.301
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,621.0,Estonia,2282322.25,13922165.725
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,622.0,Finland,55300.0,337330.0
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,623.0,France,9675277.91,59019195.250999995
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,624.0,Germany,8823.86,53825.546
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,625.0,Greece,1583781.08,9661064.588
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,626.0,Hungary,1771.73,10807.553
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,627.0,Ireland,2531.25,15440.625
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,628.0,Italy,23506276.09,143388284.149
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,629.0,Latvia,134139.01,818247.961
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,630.0,Lithuania,1018967.18,6215699.7979999995
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,631.0,Luxembourg,135.98,829.4779999999998
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,632.0,Malta,563362.5,3436511.25
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,633.0,Montenegro,580026.77,3538163.297
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,634.0,Netherlands,2701.05,16476.405
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,635.0,North Macedonia,46411.55,283110.455
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,636.0,Poland,163699.05,998564.2049999998
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,637.0,Portugal,99111.34,604579.174
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,638.0,Romania,3752081.21,22887695.380999997
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,639.0,Serbia,260985.03,1592008.683
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,640.0,Slovakia,881417.05,5376644.005
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,641.0,Slovenia,2332.73,14229.652999999998
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,642.0,Spain,8393.28,51199.008
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,643.0,Sweden,376.93,2299.2729999999997
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,644.0,Switzerland,9719.63,59289.742999999995
Poultry,2.5,1.8,0.7,0.4,0.3,0.2,0.2,6.1,26.32,48.7,28.12,356.76,381.06,660.0,5.34,5.7,6.61,12.22,7.06,14177.9,8185.85,7663.73,645.0,Ukraine,82767.55,504882.055
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,34.0,Albania,0.0,0.0
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,35.0,Austria,5600.68,22402.72
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,36.0,Belarus,7697821.27,30791285.08
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,37.0,Belgium,10456448.14,41825792.56
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,38.0,Bosnia and Herzegovina,5862398.73,23449594.92
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,39.0,Bulgaria,26445.99,105783.96
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,40.0,Croatia,1635571.15,6542284.6
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,41.0,Czechia,55270.14,221080.56
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,42.0,Denmark,607238.4,2428953.6
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,43.0,Estonia,101516.25,406065.0
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,44.0,Finland,45604.5,182418.0
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,45.0,France,4672.09,18688.36
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,46.0,Germany,1630527.09,6522108.36
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,47.0,Greece,963640.91,3854563.64
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,48.0,Hungary,158592706.82,634370827.28
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,49.0,Ireland,74957.75,299831.0
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,50.0,Italy,345977.32,1383909.28
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,51.0,Latvia,66250.0,265000.0
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,52.0,Lithuania,45169.41,180677.64
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,53.0,Luxembourg,8983269.95,35933079.8
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,54.0,Malta,195091.5,780366.0
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,55.0,Montenegro,15346640.69,61386562.76
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,56.0,Netherlands,140290.95,561163.8
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,57.0,North Macedonia,17532493.64,70129974.56
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,58.0,Poland,476590.73,1906362.92
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,59.0,Portugal,18628704.73,74514818.92
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,60.0,Romania,528832.95,2115331.8
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,61.0,Serbia,462933.62,1851734.48
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,62.0,Slovakia,20923226.45,83692905.8
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,63.0,Slovenia,5605342.23,22421368.92
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,64.0,Spain,17691390.28,70765561.12
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,65.0,Sweden,1416437.25,5665749.0
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,66.0,Switzerland,19406042.06,77624168.24
Rice,0.0,0.0,3.6,0.1,0.1,0.1,0.1,4.0,9.51,35.07,49.39,609.98,3166.76,2248.4,1.21,6.27,0.76,2.8,3.94,49576.3,69825.77,13449.89,67.0,Ukraine,36800.65,147202.6
Soybean,3.1,0.0,1.5,0.3,0.3,0.8,0.0,6.0,,11.69,,,,414.6,,,,10.52,,14888.2,,,306.0,Albania,41793471.41,250760828.45999998
Soybean,3.1,0.0,1.5,0.3,0.3,0.8,0.0,6.0,,11.69,,,,414.6,,,,10.52,,14888.2,,,307.0,Austria,6836637.82,41019826.92
Soybean,3.1,0.0,1.5,0.3,0.3,0.8,0.0,6.0,,11.69,,,,414.6,,,,10.52,,14888.2,,,308.0,Belarus,37864.18,227185.08000000002
Soybean,3.1,0.0,1.5,0.3,0.3,0.8,0.0,6.0,,11.69,,,,414.6,,,,10.52,,14888.2,,,309.0,Belgium,107584.68,645508.08
Soybean,3.1,0.0,1.5,0.3,0.3,0.8,0.0,6.0,,11.69,,,,414.6,,,,10.52,,14888.2,,,310.0,Bosnia and Herzegovina,12599729.36,75598376.16
Soybean,3.1,0.0,1.5,0.3,0.3,0.8,0.0,6.0,,11.69,,,,414.6,,,,10.52,,14888.2,,,311.0,Bulgaria,2497.47,14984.82
Soybean,3.1,0.0,1.5,0.3,0.3,0.8,0.0,6.0,,11.69,,,,414.6,,,,10.52,,14888.2,,,312.0,Croatia,5785663.0,34713978.0
Soybean,3.1,0.0,1.5,0.3,0.3,0.8,0.0,6.0,,11.69,,,,414.6,,,,10.52,,14888.2,,,313.0,Czechia,1694.74,10168.44
Soybean,3.1,0.0,1.5,0.3,0.3,0.8,0.0,6.0,,11.69,,,,414.6,,,,10.52,,14888.2,,,314.0,Denmark,7197986.77,43187920.62
Soybean,3.1,0.0,1.5,0.3,0.3,0.8,0.0,6.0,,11.69,,,,414.6,,,,10.52,,14888.2,,,315.0,Estonia,1375522.05,8253132.300000001
Soybean,3.1,0.0,1.5,0.3,0.3,0.8,0.0,6.0,,11.69,,,,414.6,,,,10.52,,14888.2,,,316.0,Finland,8515.0,51090.0
Soybean,3.1,0.0,1.5,0.3,0.3,0.8,0.0,6.0,,11.69,,,,414.6,,,,10.52,,14888.2,,,317.0,France,221503.45,1329020.7000000002
Soybean,3.1,0.0,1.5,0.3,0.3,0.8,0.0,6.0,,11.69,,,,414.6,,,,10.52,,14888.2,,,318.0,Germany,11768.55,70611.29999999999
Soybean,3.1,0.0,1.5,0.3,0.3,0.8,0.0,6.0,,11.69,,,,414.6,,,,10.52,,14888.2,,,319.0,Greece,135.82,814.92
